t,     mx,           my,            mz
3.408e-09, 0.98990556, 0.085304593, 0.11313364
3.41e-09, 0.98993091, 0.077024088, 0.11871486
3.412e-09, 0.98995618, 0.068381861, 0.12369244
3.414e-09, 0.98998139, 0.059421761, 0.12804319
3.416e-09, 0.99000652, 0.050189093, 0.13174712
3.418e-09, 0.99003158, 0.040730402, 0.1347875
3.42e-09, 0.99005658, 0.031093235, 0.1371509
3.422e-09, 0.99008149, 0.021325907, 0.13882735
3.424e-09, 0.99010634, 0.011477247, 0.13981025
3.426e-09, 0.99013112, 0.0015963644, 0.14009651
3.428e-09, 0.99015582, -0.0082676016, 0.13968649
3.43e-09, 0.99018046, -0.018065721, 0.13858402
3.432e-09, 0.99020502, -0.027749524, 0.1367963
3.434e-09, 0.99022951, -0.037271226, 0.13433399
3.436e-09, 0.99025394, -0.046583971, 0.13121104
3.438e-09, 0.99027829, -0.055642075, 0.12744463
3.44e-09, 0.99030258, -0.064401225, 0.12305511
3.442e-09, 0.99032681, -0.072818707, 0.11806583
3.444e-09, 0.99035097, -0.080853611, 0.11250311
3.446e-09, 0.99037507, -0.088467048, 0.10639603
3.448e-09, 0.99039911, -0.095622318, 0.099776296
3.45e-09, 0.99042308, -0.10228507, 0.092678046
3.452e-09, 0.990447, -0.10842351, 0.085137741
3.454e-09, 0.99047085, -0.11400851, 0.07719392
3.456e-09, 0.99049465, -0.11901378, 0.068887039
3.458e-09, 0.9905184, -0.12341596, 0.060259237
3.46e-09, 0.99054209, -0.12719476, 0.051354143
3.462e-09, 0.99056572, -0.13033302, 0.04221664
3.464e-09, 0.9905893, -0.1328168, 0.032892663
3.466e-09, 0.99061283, -0.13463546, 0.023428941
3.468e-09, 0.9906363, -0.13578169, 0.013872785
3.47e-09, 0.99065972, -0.13625152, 0.0042718273
3.472e-09, 0.99068309, -0.13604433, -0.0053261949
3.474e-09, 0.99070641, -0.1351629, -0.014873683
3.476e-09, 0.99072967, -0.13361332, -0.024323413
3.478e-09, 0.99075288, -0.13140497, -0.033628766
3.48e-09, 0.99077604, -0.1285505, -0.042743963
3.482e-09, 0.99079915, -0.12506571, -0.051624287
3.484e-09, 0.9908222, -0.1209695, -0.0602263
3.486e-09, 0.99084519, -0.11628373, -0.068508059
3.488e-09, 0.99086813, -0.11103316, -0.076429315
3.49e-09, 0.99089102, -0.10524525, -0.08395171
3.492e-09, 0.99091385, -0.098950082, -0.091038973
3.494e-09, 0.99093662, -0.092180162, -0.097657076
3.496e-09, 0.99095933, -0.084970265, -0.1037744
3.498e-09, 0.99098199, -0.077357259, -0.10936191
3.5e-09, 0.99100458, -0.069379915, -0.11439326
3.502e-09, 0.99102712, -0.061078707, -0.11884491
3.504e-09, 0.9910496, -0.052495612, -0.1226963
3.506e-09, 0.99107202, -0.043673895, -0.12592986
3.508e-09, 0.99109438, -0.034657893, -0.12853113
3.51e-09, 0.99111667, -0.025492786, -0.13048886
3.512e-09, 0.99113891, -0.016224375, -0.13179497
3.514e-09, 0.99116109, -0.006898859, -0.13244467
3.516e-09, 0.99118321, 0.0024373917, -0.13243639
3.518e-09, 0.99120527, 0.011738087, -0.13177187
3.52e-09, 0.99122727, 0.020957244, -0.13045609
3.522e-09, 0.99124921, 0.030049372, -0.12849721
3.524e-09, 0.9912711, 0.038969746, -0.12590659
3.526e-09, 0.99129293, 0.047674613, -0.12269867
3.528e-09, 0.9913147, 0.056121393, -0.11889094
3.53e-09, 0.99133642, 0.064268893, -0.11450377
3.532e-09, 0.99135809, 0.072077517, -0.1095604
3.534e-09, 0.9913797, 0.079509444, -0.10408673
3.536e-09, 0.99140127, 0.086528813, -0.098111219
3.538e-09, 0.99142278, 0.09310192, -0.09166476
3.54e-09, 0.99144424, 0.099197347, -0.084780485
3.542e-09, 0.99146565, 0.10478611, -0.077493611
3.544e-09, 0.99148702, 0.10984182, -0.069841257
3.546e-09, 0.99150834, 0.11434079, -0.061862254
3.548e-09, 0.99152961, 0.11826218, -0.053596959
3.55e-09, 0.99155083, 0.12158802, -0.045087034
3.552e-09, 0.99157202, 0.12430338, -0.036375246
3.554e-09, 0.99159315, 0.12639636, -0.02750525
3.556e-09, 0.99161424, 0.12785818, -0.018521376
3.558e-09, 0.99163529, 0.12868322, -0.0094684073
3.56e-09, 0.99165629, 0.12886901, -0.00039133432
3.562e-09, 0.99167725, 0.12841627, 0.0086648279
3.564e-09, 0.99169816, 0.12732888, 0.017655299
3.566e-09, 0.99171902, 0.12561382, 0.026535728
3.568e-09, 0.99173984, 0.1232812, 0.035262437
3.57e-09, 0.99176061, 0.12034414, 0.04379261
3.572e-09, 0.99178133, 0.11681872, 0.052084524
3.574e-09, 0.991802, 0.11272389, 0.060097734
3.576e-09, 0.99182263, 0.10808137, 0.06779329
3.578e-09, 0.9918432, 0.10291554, 0.075133906
3.58e-09, 0.99186372, 0.097253313, 0.082084149
3.582e-09, 0.99188419, 0.091123968, 0.088610613
3.584e-09, 0.9919046, 0.084559039, 0.094682074
3.586e-09, 0.99192497, 0.077592123, 0.10026965
3.588e-09, 0.99194527, 0.070258732, 0.10534691
3.59e-09, 0.99196552, 0.062596095, 0.10989005
3.592e-09, 0.99198572, 0.05464298, 0.11387792
3.594e-09, 0.99200586, 0.046439464, 0.11729224
3.596e-09, 0.99202594, 0.038026802, 0.12011753
3.598e-09, 0.99204596, 0.029447137, 0.12234136
3.6e-09, 0.99206593, 0.020743359, 0.12395422
3.602e-09, 0.99208583, 0.011958847, 0.12494971
3.604e-09, 0.99210569, 0.0031372711, 0.12532448
3.606e-09, 0.99212548, -0.0056776292, 0.12507825
3.608e-09, 0.99214521, -0.014442259, 0.12421382
3.61e-09, 0.99216489, -0.023113381, 0.12273707
3.612e-09, 0.99218451, -0.031648345, 0.12065684
3.614e-09, 0.99220408, -0.04000528, 0.11798496
3.616e-09, 0.99222359, -0.048143296, 0.11473616
3.618e-09, 0.99224305, -0.056022692, 0.11092798
3.62e-09, 0.99226245, -0.063605151, 0.10658066
3.622e-09, 0.99228181, -0.070853926, 0.10171712
3.624e-09, 0.99230111, -0.077734032, 0.096362728
3.626e-09, 0.99232036, -0.084212367, 0.090545204
3.628e-09, 0.99233956, -0.090257915, 0.084294497
3.63e-09, 0.99235872, -0.095841882, 0.077642623
3.632e-09, 0.99237783, -0.10093784, 0.070623522
3.634e-09, 0.99239689, -0.10552182, 0.06327282
3.636e-09, 0.9924159, -0.10957245, 0.055627702
3.638e-09, 0.99243488, -0.11307108, 0.047726743
3.64e-09, 0.99245381, -0.11600182, 0.03960967
3.642e-09, 0.99247269, -0.11835162, 0.031317161
3.644e-09, 0.99249153, -0.12011034, 0.022890658
3.646e-09, 0.99251033, -0.1212708, 0.014372178
3.648e-09, 0.99252909, -0.12182879, 0.0058040616
3.65e-09, 0.9925478, -0.12178308, -0.0027712047
3.652e-09, 0.99256647, -0.12113544, -0.011311209
3.654e-09, 0.9925851, -0.1198906, -0.019773825
3.656e-09, 0.99260369, -0.11805625, -0.028117416
3.658e-09, 0.99262223, -0.11564295, -0.036301041
3.66e-09, 0.99264073, -0.1126641, -0.044284657
3.662e-09, 0.99265919, -0.10913588, -0.052029312
3.664e-09, 0.99267761, -0.10507711, -0.059497336
3.666e-09, 0.99269598, -0.10050923, -0.066652523
3.668e-09, 0.9927143, -0.095456083, -0.073460306
3.67e-09, 0.99273258, -0.089943903, -0.079887929
3.672e-09, 0.99275082, -0.084001093, -0.085904593
3.674e-09, 0.99276901, -0.077658121, -0.091481613
3.676e-09, 0.99278715, -0.070947352, -0.09659255
3.678e-09, 0.99280525, -0.063902883, -0.10121334
3.68e-09, 0.9928233, -0.056560375, -0.10532239
3.682e-09, 0.9928413, -0.048956868, -0.1089007
3.684e-09, 0.99285925, -0.041130597, -0.11193196
3.686e-09, 0.99287716, -0.033120799, -0.11440257
3.688e-09, 0.99289501, -0.024967514, -0.11630176
3.69e-09, 0.99291282, -0.016711396, -0.1176216
3.692e-09, 0.99293058, -0.0083934868, -0.11835705
3.694e-09, 0.9929483, -5.5039048e-05, -0.11850596
3.696e-09, 0.99296596, 0.0082626963, -0.11806909
3.698e-09, 0.99298358, 0.016518695, -0.11705009
3.7e-09, 0.99300116, 0.024672313, -0.11545548
3.702e-09, 0.99301868, 0.032683553, -0.11329461
3.704e-09, 0.99303617, 0.040513202, -0.11057958
3.706e-09, 0.9930536, 0.048123038, -0.10732523
3.708e-09, 0.993071, 0.055476043, -0.103549
3.71e-09, 0.99308835, 0.062536561, -0.09927086
3.712e-09, 0.99310566, 0.069270465, -0.094513234
3.714e-09, 0.99312293, 0.075645322, -0.089300833
3.716e-09, 0.99314015, 0.08163057, -0.083660556
3.718e-09, 0.99315734, 0.08719765, -0.077621348
3.72e-09, 0.99317449, 0.092320113, -0.071214046
3.722e-09, 0.9931916, 0.096973816, -0.064471228
3.724e-09, 0.99320867, 0.10113696, -0.057427046
3.726e-09, 0.99322571, 0.10479027, -0.050117051
3.728e-09, 0.9932427, 0.10791696, -0.042578014
3.73e-09, 0.99325966, 0.11050297, -0.034847742
3.732e-09, 0.99327659, 0.11253687, -0.026964882
3.734e-09, 0.99329348, 0.11401005, -0.01896875
3.736e-09, 0.99331033, 0.11491665, -0.010899107
3.738e-09, 0.99332715, 0.11525365, -0.0027959848
3.74e-09, 0.99334393, 0.11502083, 0.0053005298
3.742e-09, 0.99336068, 0.11422079, 0.013350483
3.744e-09, 0.99337738, 0.11285894, 0.021314258
3.746e-09, 0.99339406, 0.11094341, 0.029152754
3.748e-09, 0.99341069, 0.10848508, 0.036827609
3.75e-09, 0.99342728, 0.10549747, 0.044301355
3.752e-09, 0.99344383, 0.10199666, 0.051537601
3.754e-09, 0.99346035, 0.098001238, 0.058501246
3.756e-09, 0.99347682, 0.093532182, 0.065158615
3.758e-09, 0.99349325, 0.088612761, 0.071477624
3.76e-09, 0.99350964, 0.083268392, 0.077427943
3.762e-09, 0.99352599, 0.077526534, 0.082981151
3.764e-09, 0.99354229, 0.071416531, 0.088110846
3.766e-09, 0.99355854, 0.064969554, 0.092792889
3.768e-09, 0.99357476, 0.058218124, 0.09700514
3.77e-09, 0.99359093, 0.051196408, 0.10072809
3.772e-09, 0.99360705, 0.043939744, 0.10394461
3.774e-09, 0.99362313, 0.036484536, 0.10664012
3.776e-09, 0.99363917, 0.028868082, 0.10880264
3.778e-09, 0.99365516, 0.021128366, 0.11042287
3.78e-09, 0.99367109, 0.013303895, 0.1114942
3.782e-09, 0.99368699, 0.0054334802, 0.11201271
3.784e-09, 0.99370284, -0.0024439202, 0.11197729
3.786e-09, 0.99371864, -0.01028943, 0.11138949
3.788e-09, 0.99373439, -0.018064421, 0.11025363
3.79e-09, 0.9937501, -0.025730722, 0.10857671
3.792e-09, 0.99376576, -0.033250791, 0.10636837
3.794e-09, 0.99378139, -0.040587902, 0.10364085
3.796e-09, 0.99379697, -0.047706322, 0.10040893
3.798e-09, 0.9938125, -0.054571493, 0.096689855
3.8e-09, 0.99382799, -0.0611502, 0.092503195
3.802e-09, 0.99384345, -0.067410723, 0.087870801
3.804e-09, 0.99385886, -0.073322994, 0.082816649
3.806e-09, 0.99387423, -0.078858735, 0.077366735
3.808e-09, 0.99388956, -0.083991598, 0.071548953
3.81e-09, 0.99390485, -0.088697298, 0.065392929
3.812e-09, 0.99392011, -0.092953715, 0.058929887
3.814e-09, 0.99393533, -0.096740988, 0.052192472
3.816e-09, 0.99395052, -0.10004165, 0.045214626
3.818e-09, 0.99396566, -0.10284066, 0.038031364
3.82e-09, 0.99398078, -0.10512548, 0.030678622
3.822e-09, 0.99399586, -0.10688617, 0.023193108
3.824e-09, 0.9940109, -0.10811537, 0.015612062
3.826e-09, 0.99402591, -0.10880838, 0.0079731086
3.828e-09, 0.99404089, -0.10896314, 0.00031405957
3.83e-09, 0.99405583, -0.10858027, -0.0073272701
3.832e-09, 0.99407074, -0.107663, -0.01491325
3.834e-09, 0.99408561, -0.10621724, -0.02240662
3.836e-09, 0.99410045, -0.10425144, -0.029770671
3.838e-09, 0.99411526, -0.10177663, -0.036969426
3.84e-09, 0.99413003, -0.098806303, -0.043967818
3.842e-09, 0.99414477, -0.095356357, -0.050731855
3.844e-09, 0.99415947, -0.091445024, -0.057228788
3.846e-09, 0.99417413, -0.087092756, -0.063427269
3.848e-09, 0.99418877, -0.082322128, -0.069297501
3.85e-09, 0.99420336, -0.077157723, -0.074811385
3.852e-09, 0.99421792, -0.071626001, -0.07994265
3.854e-09, 0.99423244, -0.065755162, -0.084666976
3.856e-09, 0.99424692, -0.059575007, -0.088962114
3.858e-09, 0.99426137, -0.053116781, -0.092807985
3.86e-09, 0.99427578, -0.046413023, -0.096186777
3.862e-09, 0.99429015, -0.039497397, -0.099083026
3.864e-09, 0.99430448, -0.032404524, -0.10148369
3.866e-09, 0.99431877, -0.02516981, -0.10337819
3.868e-09, 0.99433303, -0.017829271, -0.10475848
3.87e-09, 0.99434724, -0.010419353, -0.10561907
3.872e-09, 0.99436142, -0.0029767399, -0.10595703
3.874e-09, 0.99437556, 0.0044618062, -0.10577204
3.876e-09, 0.99438966, 0.011859642, -0.10506633
3.878e-09, 0.99440373, 0.01918041, -0.1038447
3.88e-09, 0.99441776, 0.026388237, -0.1021145
3.882e-09, 0.99443175, 0.033447906, -0.099885523
3.884e-09, 0.99444571, 0.040325004, -0.097170035
3.886e-09, 0.99445963, 0.046986106, -0.093982649
3.888e-09, 0.99447352, 0.053398947, -0.090340268
3.89e-09, 0.99448737, 0.059532567, -0.086261994
3.892e-09, 0.9945012, 0.06535744, -0.081769028
3.894e-09, 0.99451499, 0.070845667, -0.076884561
3.896e-09, 0.99452874, 0.075971082, -0.071633651
3.898e-09, 0.99454247, 0.08070934, -0.066043097
3.9e-09, 0.99455616, 0.085038093, -0.060141299
3.902e-09, 0.99456982, 0.088937048, -0.053958122
3.904e-09, 0.99458346, 0.092388103, -0.047524742
3.906e-09, 0.99459706, 0.095375382, -0.04087348
3.908e-09, 0.99461063, 0.097885359, -0.034037655
3.91e-09, 0.99462418, 0.099906883, -0.027051407
3.912e-09, 0.99463769, 0.10143125, -0.019949526
3.914e-09, 0.99465118, 0.10245221, -0.012767284
3.916e-09, 0.99466464, 0.102966, -0.0055402645
3.918e-09, 0.99467807, 0.10297137, 0.001695826
3.92e-09, 0.99469147, 0.10246961, 0.0089053266
3.922e-09, 0.99470484, 0.10146447, 0.016052793
3.924e-09, 0.99471818, 0.099962174, 0.023103193
3.926e-09, 0.99473149, 0.097971383, 0.030022049
3.928e-09, 0.99474477, 0.095503167, 0.03677562
3.93e-09, 0.99475802, 0.09257087, 0.043331071
3.932e-09, 0.99477124, 0.089190111, 0.049656626
3.934e-09, 0.99478442, 0.085378689, 0.055721717
3.936e-09, 0.99479758, 0.081156464, 0.061497138
3.938e-09, 0.99481069, 0.076545253, 0.066955192
3.94e-09, 0.99482378, 0.071568767, 0.072069806
3.942e-09, 0.99483683, 0.066252431, 0.076816667
3.944e-09, 0.99484985, 0.060623284, 0.081173337
3.946e-09, 0.99486283, 0.054709842, 0.085119368
3.948e-09, 0.99487577, 0.048541942, 0.088636366
3.95e-09, 0.99488868, 0.042150599, 0.091708107
3.952e-09, 0.99490155, 0.035567841, 0.094320604
3.954e-09, 0.99491438, 0.028826562, 0.09646215
3.956e-09, 0.99492718, 0.021960347, 0.098123418
3.958e-09, 0.99493994, 0.015003325, 0.099297432
3.96e-09, 0.99495265, 0.0079899739, 0.099979681
3.962e-09, 0.99496534, 0.00095496105, 0.10016802
3.964e-09, 0.99497798, -0.0060670347, 0.099862794
3.966e-09, 0.99499059, -0.013041473, 0.099066753
3.968e-09, 0.99500317, -0.019934151, 0.097785061
3.97e-09, 0.9950157, -0.026711345, 0.096025257
3.972e-09, 0.9950282, -0.033339991, 0.093797218
3.974e-09, 0.99504067, -0.039787834, 0.091113107
3.976e-09, 0.9950531, -0.046023601, 0.087987308
3.978e-09, 0.9950655, -0.052017141, 0.084436301
3.98e-09, 0.99507786, -0.057739573, 0.080478662
3.982e-09, 0.99509019, -0.063163419, 0.076134892
3.984e-09, 0.99510249, -0.068262739, 0.071427354
3.986e-09, 0.99511476, -0.073013274, 0.066380139
3.988e-09, 0.99512699, -0.077392509, 0.061018942
3.99e-09, 0.9951392, -0.081379852, 0.055370955
3.992e-09, 0.99515138, -0.084956678, 0.049464698
3.994e-09, 0.99516352, -0.088106426, 0.043329893
3.996e-09, 0.99517564, -0.090814702, 0.03699733
3.998e-09, 0.99518773, -0.093069259, 0.03049862
4e-09, 0.99519979, -0.094860183, 0.023866204
4.002e-09, 0.99521183, -0.096179838, 0.017133049
4.004e-09, 0.99522383, -0.097022923, 0.010332538
4.006e-09, 0.99523581, -0.097386501, 0.0034983036
4.008e-09, 0.99524776, -0.097270004, -0.0033359432
4.01e-09, 0.99525969, -0.096675222, -0.010136577
4.012e-09, 0.99527159, -0.095606297, -0.016870223
4.014e-09, 0.99528346, -0.094069693, -0.023503924
4.016e-09, 0.9952953, -0.092074159, -0.030005297
4.018e-09, 0.99530712, -0.089630678, -0.036342693
4.02e-09, 0.9953189, -0.086752409, -0.042485352
4.022e-09, 0.99533066, -0.083454616, -0.048403551
4.024e-09, 0.9953424, -0.079754588, -0.054068745
4.026e-09, 0.9953541, -0.075671554, -0.059453711
4.028e-09, 0.99536577, -0.071226559, -0.064532666
4.03e-09, 0.99537742, -0.066442395, -0.069281407
4.032e-09, 0.99538904, -0.061343457, -0.073677413
4.034e-09, 0.99540062, -0.055955625, -0.077699957
4.036e-09, 0.99541218, -0.050306133, -0.081330203
4.038e-09, 0.9954237, -0.044423435, -0.084551289
4.04e-09, 0.9954352, -0.038337057, -0.087348414
4.042e-09, 0.99544667, -0.032077451, -0.089708895
4.044e-09, 0.9954581, -0.025675845, -0.091622233
4.046e-09, 0.99546951, -0.019164085, -0.093080152
4.048e-09, 0.99548088, -0.012574472, -0.094076641
4.05e-09, 0.99549222, -0.0059396173, -0.094607968
4.052e-09, 0.99550354, 0.00070774007, -0.094672702
4.054e-09, 0.99551482, 0.0073348766, -0.094271708
4.056e-09, 0.99552608, 0.01390925, -0.093408143
4.058e-09, 0.9955373, 0.020398662, -0.092087428
4.06e-09, 0.9955485, 0.02677142, -0.090317215
4.062e-09, 0.99555966, 0.03299648, -0.088107356
4.064e-09, 0.9955708, 0.039043605, -0.085469834
4.066e-09, 0.99558191, 0.044883546, -0.082418699
4.068e-09, 0.995593, 0.05048805, -0.078970006
4.07e-09, 0.99560405, 0.055830193, -0.075141722
4.072e-09, 0.99561508, 0.060884371, -0.070953634
4.074e-09, 0.99562609, 0.065626462, -0.066427248
4.076e-09, 0.99563707, 0.07003395, -0.061585679
4.078e-09, 0.99564802, 0.074086003, -0.056453529
4.08e-09, 0.99565895, 0.077763614, -0.05105677
4.082e-09, 0.99566986, 0.08104964, -0.045422606
4.084e-09, 0.99568074, 0.083928924, -0.03957934
4.086e-09, 0.9956916, 0.086388346, -0.033556229
4.088e-09, 0.99570244, 0.088416878, -0.027383339
4.09e-09, 0.99571325, 0.090005648, -0.021091397
4.092e-09, 0.99572404, 0.091147949, -0.014711638
4.094e-09, 0.9957348, 0.091839316, -0.0082756441
4.096e-09, 0.99574555, 0.092077461, -0.0018152006
4.098e-09, 0.99575627, 0.091862377, 0.0046378721
4.1e-09, 0.99576697, 0.091196278, 0.011051872
4.102e-09, 0.99577764, 0.090083587, 0.017395371
4.104e-09, 0.99578829, 0.088530908, 0.023637366
4.106e-09, 0.99579892, 0.086546983, 0.029747437
4.108e-09, 0.99580951, 0.084142671, 0.035695878
4.11e-09, 0.99582009, 0.081330848, 0.041453862
4.112e-09, 0.99583064, 0.078126362, 0.04699358
4.114e-09, 0.99584116, 0.074545963, 0.052288348
4.116e-09, 0.99585166, 0.070608209, 0.057312764
4.118e-09, 0.99586213, 0.066333346, 0.062042828
4.12e-09, 0.99587257, 0.061743252, 0.06645604
4.122e-09, 0.99588298, 0.05686128, 0.070531508
4.124e-09, 0.99589337, 0.051712163, 0.074250054
4.126e-09, 0.99590372, 0.046321879, 0.077594331
4.128e-09, 0.99591405, 0.040717544, 0.080548829
4.13e-09, 0.99592435, 0.034927238, 0.083100025
4.132e-09, 0.99593461, 0.028979889, 0.085236409
4.134e-09, 0.99594485, 0.022905126, 0.086948535
4.136e-09, 0.99595506, 0.016733108, 0.088229072
4.138e-09, 0.99596524, 0.010494416, 0.089072821
4.14e-09, 0.99597538, 0.0042198817, 0.089476731
4.142e-09, 0.9959855, -0.0020595769, 0.089439932
4.144e-09, 0.99599559, -0.0083130888, 0.08896373
4.146e-09, 0.99600565, -0.014509994, 0.088051566
4.148e-09, 0.99601568, -0.020619983, 0.08670906
4.15e-09, 0.99602568, -0.026613258, 0.084943874
4.152e-09, 0.99603565, -0.032460666, 0.082765759
4.154e-09, 0.9960456, -0.03813385, 0.080186473
4.156e-09, 0.99605551, -0.043605381, 0.077219718
4.158e-09, 0.9960654, -0.048848881, 0.073881027
4.16e-09, 0.99607527, -0.053839174, 0.07018775
4.162e-09, 0.9960851, -0.058552376, 0.066158934
4.164e-09, 0.99609491, -0.062966042, 0.061815233
4.166e-09, 0.9961047, -0.067059241, 0.057178777
4.168e-09, 0.99611446, -0.070812684, 0.05227309
4.17e-09, 0.9961242, -0.074208795, 0.047122959
4.172e-09, 0.99613391, -0.077231796, 0.0417543
4.174e-09, 0.9961436, -0.079867796, 0.036194053
4.176e-09, 0.99615327, -0.082104799, 0.030469984
4.178e-09, 0.99616291, -0.083932848, 0.024610655
4.18e-09, 0.99617253, -0.085344, 0.018645189
4.182e-09, 0.99618213, -0.086332377, 0.012603154
4.184e-09, 0.99619171, -0.086894199, 0.0065144227
4.186e-09, 0.99620126, -0.087027788, 0.00040902174
4.188e-09, 0.9962108, -0.086733574, -0.005683018
4.19e-09, 0.99622031, -0.086014088, -0.011731808
4.192e-09, 0.9962298, -0.084873944, -0.017707748
4.194e-09, 0.99623927, -0.083319808, -0.023581672
4.196e-09, 0.99624872, -0.081360362, -0.029324988
4.198e-09, 0.99625814, -0.079006261, -0.03490982
4.2e-09, 0.99626755, -0.076270067, -0.040309142
4.202e-09, 0.99627693, -0.073166188, -0.045496907
4.204e-09, 0.99628629, -0.069710803, -0.050448175
4.206e-09, 0.99629562, -0.06592177, -0.055139228
4.208e-09, 0.99630493, -0.061818542, -0.059547688
4.21e-09, 0.99631422, -0.057422069, -0.063652624
4.212e-09, 0.99632349, -0.052754685, -0.067434646
4.214e-09, 0.99633273, -0.047839997, -0.070876002
4.216e-09, 0.99634195, -0.042702768, -0.073960656
4.218e-09, 0.99635114, -0.037368789, -0.076674366
4.22e-09, 0.99636031, -0.031864753, -0.079004747
4.222e-09, 0.99636946, -0.026218117, -0.080941329
4.224e-09, 0.99637858, -0.020456969, -0.0824756
4.226e-09, 0.99638767, -0.014609885, -0.083601049
4.228e-09, 0.99639675, -0.0087057963, -0.084313184
4.23e-09, 0.99640579, -0.0027738407, -0.084609559
4.232e-09, 0.99641482, 0.0031567887, -0.084489773
4.234e-09, 0.99642382, 0.0090569745, -0.083955469
4.236e-09, 0.9964328, 0.014897833, -0.083010325
4.238e-09, 0.99644175, 0.020650827, -0.081660016
4.24e-09, 0.99645068, 0.026287936, -0.079912202
4.242e-09, 0.99645959, 0.03178178, -0.077776475
4.244e-09, 0.99646848, 0.037105749, -0.075264302
4.246e-09, 0.99647734, 0.042234137, -0.072388972
4.248e-09, 0.99648619, 0.047142268, -0.069165523
4.25e-09, 0.99649501, 0.051806604, -0.065610658
4.252e-09, 0.99650381, 0.056204862, -0.061742672
4.254e-09, 0.99651259, 0.060316099, -0.05758135
4.256e-09, 0.99652135, 0.06412088, -0.053147862
4.258e-09, 0.99653009, 0.067601315, -0.048464664
4.26e-09, 0.99653881, 0.070741127, -0.043555377
4.262e-09, 0.99654752, 0.073525776, -0.038444676
4.264e-09, 0.9965562, 0.075942491, -0.033158154
4.266e-09, 0.99656487, 0.077980354, -0.02772221
4.268e-09, 0.99657352, 0.079630285, -0.022163908
4.27e-09, 0.99658214, 0.080885218, -0.016510836
4.272e-09, 0.99659075, 0.081739966, -0.010790984
4.274e-09, 0.99659935, 0.082191358, -0.0050325974
4.276e-09, 0.99660792, 0.082238185, 0.00073596216
4.278e-09, 0.99661647, 0.081881261, 0.0064863554
4.28e-09, 0.99662501, 0.081123356, 0.012190405
4.282e-09, 0.99663352, 0.079969212, 0.017820234
4.284e-09, 0.99664202, 0.078425476, 0.02334839
4.286e-09, 0.9966505, 0.076500714, 0.028748003
4.288e-09, 0.99665895, 0.074205372, 0.033992898
4.29e-09, 0.99666739, 0.071551618, 0.039057731
4.292e-09, 0.99667581, 0.068553399, 0.043918097
4.294e-09, 0.9966842, 0.065226303, 0.048550663
4.296e-09, 0.99669258, 0.06158749, 0.052933274
4.298e-09, 0.99670093, 0.05765561, 0.057045039
4.3e-09, 0.99670926, 0.053450703, 0.060866484
